[train: 2, 1400 / 1875] FPS: 6.8 (7.2)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44378  ,  Loss/giou: 0.11043  ,  Loss/l1: 0.00785  ,  Loss/location: 0.18368  ,  IoU: 0.89155
[train: 2, 1450 / 1875] FPS: 6.8 (6.9)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.150  ,  TotalTime: 1.183  ,  Loss/total: 0.44277  ,  Loss/giou: 0.11015  ,  Loss/l1: 0.00782  ,  Loss/location: 0.18338  ,  IoU: 0.89180
[train: 2, 1500 / 1875] FPS: 6.8 (6.6)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.151  ,  TotalTime: 1.183  ,  Loss/total: 0.44145  ,  Loss/giou: 0.10983  ,  Loss/l1: 0.00779  ,  Loss/location: 0.18285  ,  IoU: 0.89212
[train: 2, 1550 / 1875] FPS: 6.8 (6.8)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.151  ,  TotalTime: 1.183  ,  Loss/total: 0.44039  ,  Loss/giou: 0.10947  ,  Loss/l1: 0.00776  ,  Loss/location: 0.18265  ,  IoU: 0.89247
[train: 2, 1600 / 1875] FPS: 6.8 (6.3)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.151  ,  TotalTime: 1.184  ,  Loss/total: 0.43927  ,  Loss/giou: 0.10912  ,  Loss/l1: 0.00773  ,  Loss/location: 0.18236  ,  IoU: 0.89280
[train: 2, 1650 / 1875] FPS: 6.7 (6.3)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.154  ,  TotalTime: 1.186  ,  Loss/total: 0.43861  ,  Loss/giou: 0.10892  ,  Loss/l1: 0.00771  ,  Loss/location: 0.18219  ,  IoU: 0.89298
[train: 2, 1700 / 1875] FPS: 6.7 (6.3)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.156  ,  TotalTime: 1.188  ,  Loss/total: 0.43743  ,  Loss/giou: 0.10867  ,  Loss/l1: 0.00769  ,  Loss/location: 0.18165  ,  IoU: 0.89322
[train: 2, 1750 / 1875] FPS: 6.7 (7.3)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.157  ,  TotalTime: 1.190  ,  Loss/total: 0.43684  ,  Loss/giou: 0.10848  ,  Loss/l1: 0.00768  ,  Loss/location: 0.18149  ,  IoU: 0.89341
[train: 2, 1800 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.157  ,  TotalTime: 1.190  ,  Loss/total: 0.43571  ,  Loss/giou: 0.10818  ,  Loss/l1: 0.00766  ,  Loss/location: 0.18107  ,  IoU: 0.89370
[train: 2, 1850 / 1875] FPS: 6.7 (6.7)  ,  DataTime: 0.016 (0.017)  ,  ForwardTime: 1.157  ,  TotalTime: 1.190  ,  Loss/total: 0.43471  ,  Loss/giou: 0.10787  ,  Loss/l1: 0.00763  ,  Loss/location: 0.18084  ,  IoU: 0.89399
